idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,hygienist_for_general,hygienist_for_pediatric
1079," 139 OLEAN TRAIL,-,-,NEW BETHLEHEM,PENNSYLVANIA,16242",1.0,0.0,0.0,31.0,41.00555618,41.00555618,2.0,0.0
1080," 139 ZIEGLER ROAD,-,-,LEESPORT,PENNSYLVANIA,19533",1.0,0.0,0.0,11.0,40.4307242,40.4307242,2.0,0.0
1081," 1390 FITZWATERTOWN ROAD,-,-,ROSLYN,PENNSYLVANIA,19001",2.0,0.0,0.0,91.0,40.13891227,40.13891227,4.0,0.0
1082," 1393 N ATHERTON ST,-,-,STATE COLLEGE,PENNSYLVANIA,16803",1.0,0.0,0.0,27.0,40.80520262,40.80520262,2.0,0.0
1083," 1395 MCLAUGHLIN RUN ROAD,-,-,PITTSBURGH,PENNSYLVANIA,15241",1.0,0.0,0.0,3.0,40.3562287,40.3562287,2.0,0.0
1084," 1397 ROYAL PARK BLVD,-,-,SOUTH PARK,PENNSYLVANIA,15129",1.0,0.0,0.0,3.0,40.2884655,40.2884655,2.0,0.0
1085," 1398 HERRS RIDGE ROAD,-,-,GETTYSBURG,PENNSYLVANIA,17325",1.0,0.0,0.0,1.0,39.83636729999999,39.83636729999999,2.0,0.0
1086," 14 AIRDRIE COURT,-,-,PAOLI,PENNSYLVANIA,19301",1.0,0.0,0.0,29.0,40.04957211,40.04957211,2.0,0.0
1087," 14 ANGELA DRIVE,-,-,OLD FORGE,PENNSYLVANIA,18518",1.0,0.0,0.0,69.0,41.37255748,41.37255748,2.0,0.0
1088," 14 MCFADDEN DRIVE,-,-,HUNTINGDON VALLEY,PENNSYLVANIA,19006",1.0,0.0,0.0,91.0,40.10098682,40.10098682,2.0,0.0
1089," 14 POWELL RD,-,-,SPRINGFIELD,PENNSYLVANIA,19064",0.0,0.0,1.0,45.0,39.9322066,39.9322066,0.0,0.0
1090," 14 S CEDAR STREET,-,-,HAZLETON,PENNSYLVANIA,18201",1.0,0.0,0.0,79.0,40.95196795,40.95196795,2.0,0.0
1091," 14 S. BRYN MAWR AVENUE,SUITE #200,-,BRYN MAWR,PENNSYLVANIA,19010",1.0,0.0,0.0,91.0,40.021173,40.021173,2.0,0.0
1092," 14 SYLVIA DRIVE,-,-,LITITZ,PENNSYLVANIA,17543",1.0,0.0,0.0,71.0,40.14558902,40.14558902,2.0,0.0
1093," 14 WHISPER DR,-,-,WHITE HAVEN,PENNSYLVANIA,18661",1.0,0.0,0.0,79.0,41.03692914,41.03692914,2.0,0.0
1094," 14 WILMONT MEWS,-,-,WEST CHESTER,PENNSYLVANIA,19382",1.0,0.0,0.0,29.0,39.95880608,39.95880608,2.0,0.0
1095," 140 ASHBY ROAD,-,-,UPPER DARBY,PENNSYLVANIA,19082",1.0,0.0,0.0,45.0,39.95823118,39.95823118,2.0,0.0
1096," 140 BUCKWALTER ROAD ,-,-,ROYERSFORD,PENNSYLVANIA,19468",1.0,0.0,0.0,91.0,40.19408954,40.19408954,2.0,0.0
1097," 140 CHARLES DRIVE,-,-,IRWIN,PENNSYLVANIA,15642",1.0,0.0,0.0,129.0,40.33166370000001,40.33166370000001,2.0,0.0
1098," 140 CURRY ST,-,-,TURTLE CREEK,PENNSYLVANIA,15145",1.0,0.0,0.0,3.0,40.41996760000001,40.41996760000001,2.0,0.0
1099," 140 ELM ST SPRINGFIELD PIKE,-,-,CONNELLSVILLE,PENNSYLVANIA,15425",0.0,0.0,1.0,51.0,40.02652113,40.02652113,0.0,0.0
1100," 140 FOREST GLEN CIR,-,-,PORT MATILDA,PENNSYLVANIA,16870",1.0,0.0,0.0,27.0,40.81023982,40.81023982,2.0,0.0
1101," 140 HOLLISTER DR,-,-,MOSCOW,PENNSYLVANIA,18444",1.0,0.0,0.0,127.0,41.37857982,41.37857982,2.0,0.0
1102," 140 HUCKLEBERRY LN,-,-,MIDDLEBURG,PENNSYLVANIA,17842",1.0,0.0,0.0,109.0,40.76637339,40.76637339,2.0,0.0
1103," 140 KINGS COURT,-,-,CHALFONT,PENNSYLVANIA,18914",1.0,0.0,0.0,17.0,40.26464898,40.26464898,2.0,0.0
1104," 140 LAVENDER COURT,-,-,LINCOLN UNIVERSITY,PENNSYLVANIA,19352",1.0,0.0,0.0,29.0,39.7768345,39.7768345,2.0,0.0
1105," 140 PINE LANE,-,-,NEWTOWN,PENNSYLVANIA,18940",1.0,0.0,0.0,17.0,40.29679203,40.29679203,2.0,0.0
1106," 140 S CLINTON ST,-,-,DOYLESTOWN,PENNSYLVANIA,18901",0.0,0.0,1.0,17.0,40.30656942,40.30656942,0.0,0.0
1107," 140 S LOCUST POINT RD,-,-,MECHANICSBURG,PENNSYLVANIA,17055",1.0,0.0,0.0,41.0,40.1865023,40.1865023,2.0,0.0
1108," 140 SHELBOURNE LANE,-,-,PHOENIXVILLE,PENNSYLVANIA,19460",1.0,0.0,0.0,29.0,40.097193299999994,40.097193299999994,2.0,0.0
1109," 140 SPRUCE STREET,-,-,MOUNTAIN TOP,PENNSYLVANIA,18707",1.0,0.0,0.0,79.0,41.15773235,41.15773235,2.0,0.0
1110," 140 STEUBENVILLE PIKE,-,-,BURGETTSTOWN,PENNSYLVANIA,15021",1.0,0.0,0.0,125.0,40.4022144,40.4022144,2.0,0.0
1111," 140 SUNRISE DRIVE,-,-,NORTH WALES,PENNSYLVANIA,19454",1.0,0.0,0.0,91.0,40.24239003,40.24239003,2.0,0.0
1112," 140 UNION RD,-,-,BELLEFONTE,PENNSYLVANIA,16823",1.0,0.0,0.0,27.0,40.90835438,40.90835438,2.0,0.0
1113," 140 UNION ROAD,-,-,BELLEFONTE,PENNSYLVANIA,16823",2.0,0.0,0.0,27.0,40.90835438,40.90835438,4.0,0.0
1114," 140 WEST BUTLER AVENUE,-,-,CHALFONT,PENNSYLVANIA,18914",1.0,0.0,0.0,17.0,40.2820495,40.2820495,2.0,0.0
1115," 1400 HORSESHOE PIKE,-,-,GLENMOORE,PENNSYLVANIA,19343",1.0,0.0,0.0,29.0,40.04959952,40.04959952,2.0,0.0
1116," 1400 MAIN ST,APT 233,-,CANONSBURG,PENNSYLVANIA,15317",1.0,0.0,0.0,125.0,40.27066083,40.27066083,2.0,0.0
1117," 1400 N HOLLYWOOD ST,-,-,PHILADELPHIA,PENNSYLVANIA,19121",1.0,0.0,0.0,101.0,39.97776233,39.97776233,2.0,0.0
1118," 1401 CAROLINA PLACE,-,-,DOWNINGTOWN,PENNSYLVANIA,19335",1.0,0.0,0.0,29.0,39.98929685,39.98929685,2.0,0.0
1119," 1401 KENNETH RD,-,-,YORK,PENNSYLVANIA,17408",1.0,0.0,0.0,133.0,39.97558335,39.97558335,2.0,0.0
1120," 1401 MARKET STREET,-,-,LEWISBURG,PENNSYLVANIA,17837",1.0,0.0,0.0,119.0,40.958726500000004,40.958726500000004,2.0,0.0
1121," 1401 N 5TH ST,APARTMENT 621,-,PHILADLEPHIA,PENNSYLVANIA,19123",0.0,0.0,1.0,101.0,39.97261655,39.97261655,0.0,0.0
1122," 1401 N 5TH ST,APT 810,-,PHILADELPHIA,PENNSYLVANIA,19122",0.0,0.0,1.0,101.0,39.97261655,39.97261655,0.0,0.0
1123," 1401 S 31ST ST,-,-,PHILADELPHIA,PENNSYLVANIA,19146",1.0,0.0,0.0,101.0,39.936455,39.936455,2.0,0.0
1124," 1401 SPRUCE STREET,APT #1312,-,PHILADELPHIA,PENNSYLVANIA,19102",1.0,0.0,0.0,101.0,39.94716699,39.94716699,2.0,0.0
1125," 1402 FIELDSTONE DR,-,-,MOUNT JOY,PENNSYLVANIA,17552",1.0,0.0,0.0,71.0,40.11445661,40.11445661,2.0,0.0
1126," 1402 W. BROAD STREET  SUITE 102,-,-,QUAKERTOWN,PENNSYLVANIA,18951",0.0,0.0,1.0,17.0,40.44297228,40.44297228,0.0,0.0
1127," 14021 CHURCH HILL ROAD,-,-,CLARKS SUMMIT,PENNSYLVANIA,18411",1.0,0.0,0.0,69.0,41.443523299999995,41.443523299999995,2.0,0.0
1128," 1403 BRANDENBURG WAY,-,-,KING OF PRUSSIA,PENNSYLVANIA,19406",1.0,0.0,0.0,91.0,40.08321961,40.08321961,2.0,0.0
1129," 1404 KYNETON ROAD,-,-,VILLANOVA,PENNSYLVANIA,19085",0.0,0.0,1.0,91.0,40.04325894,40.04325894,0.0,0.0
1130," 1408 EGYPT ROAD,P.O. BOX 402,-,OAKS,PENNSYLVANIA,19456",1.0,0.0,0.0,91.0,40.13333218,40.13333218,2.0,0.0
1131," 141 BAIR ROAD,-,-,BERWYN,PENNSYLVANIA,19312",0.0,0.0,1.0,29.0,40.05026688,40.05026688,0.0,0.0
1132," 141 FAIRWAY DRIVE,-,-,CRESSON,PENNSYLVANIA,16630",1.0,0.0,0.0,21.0,40.47094617,40.47094617,2.0,0.0
1133," 141 LINCOLN STREET,-,-,DALLAS,PENNSYLVANIA,18612",1.0,0.0,0.0,79.0,41.32997399,41.32997399,2.0,0.0
1134," 141 MARSHALL SQUIER ROAD,-,-,NICHOLSON,PENNSYLVANIA,18446",1.0,0.0,0.0,131.0,41.63894348,41.63894348,2.0,0.0
1135," 141 MONTGOMERY AVENUE,-,-,BALA CYNWYD,PENNSYLVANIA,19004",1.0,0.0,0.0,91.0,40.00555327,40.00555327,2.0,0.0
1136," 141 PUTNAM WAY,-,-,MECHANICSBURG,PENNSYLVANIA,17050",1.0,0.0,0.0,41.0,40.23711428,40.23711428,2.0,0.0
1137," 1410 SPYGLASS LN,-,-,CLARKS SUMMIT,PENNSYLVANIA,18411",1.0,0.0,0.0,69.0,41.48280178,41.48280178,2.0,0.0
1138," 1411 HERITAGE LN,-,-,DAUPHIN,PENNSYLVANIA,17018",1.0,0.0,0.0,43.0,40.37575055,40.37575055,2.0,0.0
1139," 1411 MEADOWVIEW DRIVE,-,-,POTTSTOWN,PENNSYLVANIA,19464",1.0,0.0,0.0,91.0,40.27166179,40.27166179,2.0,0.0
1140," 1411 N GEORGE STREET,-,-,YORK,PENNSYLVANIA,17404",0.0,1.0,0.0,133.0,39.98131535,39.98131535,0.0,2.0
1141," 1411 NORTH SHEVLIN COURT,-,-,SEWICKLEY,PENNSYLVANIA,15143",1.0,0.0,0.0,3.0,40.5883441,40.5883441,2.0,0.0
1142," 1411 STATE RD,-,-,PHOENIXVILLE,PENNSYLVANIA,19460",0.0,0.0,1.0,29.0,40.12730853,40.12730853,0.0,0.0
1143," 1411 W MAIN ST,-,-,VALLEY VIEW,PENNSYLVANIA,17983",1.0,0.0,0.0,107.0,40.6439715,40.6439715,2.0,0.0
1144," 1411 WEST STREET RD,-,-,WARMINSTER,PENNSYLVANIA,18974",1.0,0.0,0.0,17.0,40.21903313,40.21903313,2.0,0.0
1145," 1411 WEST STREET ROAD,-,-,WARMINSTER,PENNSYLVANIA,18974",1.0,0.0,0.0,17.0,40.21903313,40.21903313,2.0,0.0
1146," 1412 BRIDGE STREET,-,-,NEW CUMBERLAND,PENNSYLVANIA,17070",0.0,0.0,1.0,41.0,40.23450096,40.23450096,0.0,0.0
1147," 1412 SULLIVAN TRAIL,-,-,EASTON,PENNSYLVANIA,18040",0.0,0.0,1.0,95.0,40.710068799999995,40.710068799999995,0.0,0.0
1148," 1414 S PENN SQUARE #26A,-,-,PHILADELPHIA,PENNSYLVANIA,19102",0.0,0.0,1.0,101.0,39.95149034,39.95149034,0.0,0.0
1149," 1415 WALTER AVENUE,-,-,SHARON HILL,PENNSYLVANIA,19079",0.0,0.0,1.0,45.0,39.89524331,39.89524331,0.0,0.0
1150," 1416 NORTH MONTGOMERY STREET,-,-,HOLLIDAYSBURG,PENNSYLVANIA,16648",1.0,0.0,0.0,13.0,40.43804139,40.43804139,2.0,0.0
1151," 1419 SOUTH 2ND STREET,-,-,PHILADELPHIA,PENNSYLVANIA,19147",0.0,0.0,1.0,101.0,39.92983594,39.92983594,0.0,0.0
1152," 142 E OTTERMAN ST,-,-,GREENSBURG,PENNSYLVANIA,15601",1.0,0.0,0.0,129.0,40.30375888,40.30375888,2.0,0.0
1153," 142 HERITAGE HILLS RD,-,-,UNIONTOWN,PENNSYLVANIA,15401",1.0,0.0,0.0,51.0,39.8784581,39.8784581,2.0,0.0
1154," 142 LYNBROOK DR. S.,-,-,YORK,PENNSYLVANIA,17402",1.0,0.0,0.0,133.0,39.97996721,39.97996721,2.0,0.0
1155," 142 N LIME ST,-,-,LANCASTER,PENNSYLVANIA,17602",1.0,0.0,0.0,71.0,40.04126723,40.04126723,2.0,0.0
1156," 1420 LOCUST ST.,31D,-,PHILADELPHIA,PENNSYLVANIA,19102",1.0,0.0,0.0,101.0,39.94792802,39.94792802,2.0,0.0
1157," 1420 LOCUST STREET,APT # 24N,-,PHILADELPHIA,PENNSYLVANIA,19102",1.0,0.0,0.0,101.0,39.94792802,39.94792802,2.0,0.0
1158," 1420 LOCUST STREET,SUITE 120,ACADEMY HOUSE PROFESSIONAL OFFICES,PHILADELPHIA,PENNSYLVANIA,19102",1.0,0.0,0.0,101.0,39.94792802,39.94792802,2.0,0.0
1159," 1421 DELAWARE AVE,ANGELAKERN28@YAHOO.COM,-,WYOMISSING,PENNSYLVANIA,19610",1.0,0.0,0.0,11.0,40.33049310000001,40.33049310000001,2.0,0.0
1160," 1421 WEST MARKET STREET,-,-,YORK,PENNSYLVANIA,17404",1.0,0.0,0.0,133.0,39.95371291,39.95371291,2.0,0.0
1161," 1424 BROADWAY,-,-,FOUNTAIN HILL,PENNSYLVANIA,18015",2.0,0.0,0.0,77.0,40.59930029,40.59930029,4.0,0.0
1162," 1425 FELLS CHURCH ROAD,-,-,ROSTRAVER TWP,PENNSYLVANIA,15012",1.0,0.0,0.0,129.0,40.17058561,40.17058561,2.0,0.0
1163," 1425 MEADOWBROOK RD,-,-,JENKINTOWN,PENNSYLVANIA,19046",1.0,0.0,0.0,91.0,40.11969732,40.11969732,2.0,0.0
1164," 1425 N GEORGE ST,-,-,YORK,PENNSYLVANIA,174042014",1.0,0.0,0.0,133.0,39.98142794,39.98142794,2.0,0.0
1165," 1426 ALEXANDER WAY,-,-,BENSALEM,PENNSYLVANIA,19020",1.0,0.0,0.0,17.0,40.11565791,40.11565791,2.0,0.0
1166," 1428 MARTIN STREET,-,-,EAST EARL,PENNSYLVANIA,17519",1.0,0.0,0.0,71.0,40.10966794,40.10966794,2.0,0.0
1167," 1428 S 24TH ST,-,-,PHILADELPHIA,PENNSYLVANIA,19146",1.0,0.0,0.0,101.0,39.93439759,39.93439759,2.0,0.0
1168," 1429 ASH ST,UNIT B,-,SCRANTON,PENNSYLVANIA,18510",1.0,0.0,0.0,69.0,41.41117791,41.41117791,2.0,0.0
1169," 143 42ND ST,-,-,PITTSBURGH,PENNSYLVANIA,15201",0.0,0.0,1.0,3.0,40.471487100000004,40.471487100000004,0.0,0.0
1170," 143 BARTO RD,PO BOX 126,-,BARTO,PENNSYLVANIA,19504",1.0,0.0,0.0,11.0,40.3919982,40.3919982,2.0,0.0
1171," 143 CHESTNUT ST,-,-,ALIQUIPPA,PENNSYLVANIA,15001",1.0,0.0,0.0,7.0,40.6031713,40.6031713,2.0,0.0
1172," 143 W SHERWOOD DRIVE,-,-,OXFORD,PENNSYLVANIA,19363",1.0,0.0,0.0,29.0,39.74621874,39.74621874,2.0,0.0
1173," 1430 HASSENPLUG ROAD,-,-,MILLMONT,PENNSYLVANIA,17845",0.0,0.0,1.0,119.0,40.88088561,40.88088561,0.0,0.0
1174," 1430 S 5TH STREET,APT. 3,-,PHILADELPHIA,PENNSYLVANIA,19147",1.0,0.0,0.0,101.0,39.93022312,39.93022312,2.0,0.0
1175," 1431 CENTER ST,-,-,BETHLEHEM,PENNSYLVANIA,18018",1.0,0.0,0.0,95.0,40.63258687,40.63258687,2.0,0.0
1176," 1432 PROVIDENCE LN,-,-,HATFIELD,PENNSYLVANIA,19440",1.0,0.0,0.0,91.0,40.27875507,40.27875507,2.0,0.0
1177," 1435 CRAWFORD STREET,-,-,IMPERIAL,PENNSYLVANIA,15126",1.0,0.0,0.0,3.0,40.433714,40.433714,2.0,0.0
1178," 1435 STREET ROAD,-,-,SOUTHAMPTON,PENNSYLVANIA,18966",1.0,0.0,0.0,17.0,40.16546335,40.16546335,2.0,0.0
1179," 1435 VIRGINIA AVE,-,-,YORK,PENNSYLVANIA,17403",0.0,0.0,1.0,133.0,39.94006517,39.94006517,0.0,0.0
1180," 1436 WYNNEWOOD ROAD,-,-,ARDMORE,PENNSYLVANIA,19003",0.0,0.0,1.0,91.0,39.99934753,39.99934753,0.0,0.0
1181," 1437 DELMONT AVENUE,-,-,HAVERTOWN,PENNSYLVANIA,19083",1.0,0.0,0.0,45.0,39.98736271,39.98736271,2.0,0.0
1182," 1437 LINDBERGH AVE,-,-,ABINGTON,PENNSYLVANIA,19001",1.0,0.0,0.0,91.0,40.134159600000004,40.134159600000004,2.0,0.0
1183," 1439 NEW HOLLAND ROAD,-,-,READING,PENNSYLVANIA,19607",1.0,0.0,0.0,11.0,40.30726,40.30726,2.0,0.0
1184," 144 FRONT STREET,-,-,AKRON,PENNSYLVANIA,17501",1.0,0.0,0.0,71.0,40.163218900000004,40.163218900000004,2.0,0.0
1185," 144 MILBURY RD,-,-,COATESVILLE,PENNSYLVANIA,19320",1.0,0.0,0.0,29.0,39.95930075,39.95930075,2.0,0.0
1186," 144 N DITHRIDGE ST,APT 214,-,PITTSBURGH,PENNSYLVANIA,15213",1.0,0.0,0.0,3.0,40.4483497,40.4483497,2.0,0.0
1187," 1440 GROVE AVE,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,40.00785815,40.00785815,2.0,0.0
1188," 1440 POTTSTOWN PIKE,-,1440 POTTSTOWN PIKE,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.98477666,39.98477666,2.0,0.0
1189," 14407 CHURCH STREET,-,-,WATTSBURG,PENNSYLVANIA,16442",1.0,0.0,0.0,49.0,42.00277427,42.00277427,2.0,0.0
1190," 1447 E MARKET STREET,-,-,YORK,PENNSYLVANIA,17403",1.0,0.0,0.0,133.0,39.97241684,39.97241684,2.0,0.0
1191," 1447 EAST MARKET STREET,-,-,YORK,PENNSYLVANIA,17403",2.0,0.0,0.0,133.0,39.97241684,39.97241684,4.0,0.0
1192," 145 BUFORD AVENUE,-,-,GETTYSBURG,PENNSYLVANIA,17325",1.0,0.0,0.0,1.0,39.8326588,39.8326588,2.0,0.0
1193," 145 CONESTOGA RD,-,-,MALVERN,PENNSYLVANIA,19355",0.0,0.0,1.0,29.0,40.04767565,40.04767565,0.0,0.0
1194," 145 DOWLIN FORGE ROAD,-,-,EXTON,PENNSYLVANIA,19341",0.0,0.0,1.0,29.0,40.05390564,40.05390564,0.0,0.0
1195," 145 IVY MILLS ROAD,-,-,GLEN MILLS,PENNSYLVANIA,19342",1.0,0.0,0.0,45.0,39.88557856,39.88557856,2.0,0.0
1196," 145 LINVILLE DR,-,-,MOUNTVILLE,PENNSYLVANIA,17554",1.0,0.0,0.0,71.0,40.03446846,40.03446846,2.0,0.0
1197," 145 MOHAWK LANE,-,-,WEXFORD,PENNSYLVANIA,15090",1.0,0.0,0.0,3.0,40.6314757,40.6314757,2.0,0.0
1198," 145 N NARBERTH AVE,-,-,NARBERTH,PENNSYLVANIA,19072",0.0,0.0,1.0,91.0,40.00598308,40.00598308,0.0,0.0
1199," 145 NORTH EAGLE ROAD,-,-,HAVERTOWN,PENNSYLVANIA,19083",1.0,0.0,0.0,45.0,39.97528788,39.97528788,2.0,0.0
1200," 145 NORTH NARBERTH AVE,-,-,NARBERTH,PENNSYLVANIA,19072",1.0,0.0,0.0,91.0,40.00598308,40.00598308,2.0,0.0
1201," 145 PULTE RD,-,-,LANCASTER,PENNSYLVANIA,17601",1.0,0.0,0.0,71.0,40.10255640000001,40.10255640000001,2.0,0.0
1202," 145 SCOTT RD,-,-,NOTTINGHAM,PENNSYLVANIA,19362",0.0,0.0,1.0,71.0,39.78507136,39.78507136,0.0,0.0
1203," 145 WOODLAWN TER,-,-,HOLLIDAYSBURG,PENNSYLVANIA,16648",0.0,0.0,1.0,13.0,40.45379352,40.45379352,0.0,0.0
1204," 1450 BOOT ROAD,SUITE 200-E,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.99234482,39.99234482,2.0,0.0
1205," 1450 EAST BOOT ROAD,SUITE 200E,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.99234482,39.99234482,2.0,0.0
1206," 1450 LAKELAND DR,-,-,SCOTT TOWNSHIP,PENNSYLVANIA,18433",1.0,0.0,0.0,69.0,41.56421768,41.56421768,2.0,0.0
1207," 1450 SELL ROAD,-,-,POTTSTOWN,PENNSYLVANIA,19464",1.0,0.0,0.0,91.0,40.27198901,40.27198901,2.0,0.0
1208," 1452 TELEGRAPH RD,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.95205732,39.95205732,2.0,0.0
1209," 1456 CANDLEBROOK DR,-,-,DRESHER,PENNSYLVANIA,19025",1.0,0.0,0.0,91.0,40.14955499,40.14955499,2.0,0.0
1210," 1456 FERRY ROAD  SUITE 103,-,-,DOYLESTOWN,PENNSYLVANIA,18901",1.0,0.0,0.0,17.0,40.33900287,40.33900287,2.0,0.0
1211," 1457 HUNTINGDON ROAD,-,-,ABINGTON,PENNSYLVANIA,19001",1.0,0.0,0.0,91.0,40.12096526,40.12096526,2.0,0.0
1212," 1457 KELLY RD,-,-,STROUDSBURG,PENNSYLVANIA,18360",1.0,0.0,0.0,89.0,40.96679969,40.96679969,2.0,0.0
1213," 146 JASON DRIVE,-,-,WILKES BARRE,PENNSYLVANIA,18702",1.0,0.0,0.0,79.0,41.2892394,41.2892394,2.0,0.0
1214," 146 ORWIGSBURG ST,-,-,TAMAQUA,PENNSYLVANIA,18252",1.0,0.0,0.0,107.0,40.79240442,40.79240442,2.0,0.0
1215," 146 SUNSET LN,-,-,ALUM BANK,PENNSYLVANIA,15521",1.0,0.0,0.0,9.0,40.1813818,40.1813818,2.0,0.0
1216," 1460 RUSSELL ROAD #101,-,-,PAOLI,PENNSYLVANIA,19301",0.0,0.0,1.0,29.0,40.04325089,40.04325089,0.0,0.0
1217," 147 ELEANOR DRIVE ,-,-,MARIETTA,PENNSYLVANIA,17547",1.0,0.0,0.0,71.0,40.07054843,40.07054843,2.0,0.0
1218," 147 GREGDEN ROAD,-,-,BUTLER,PENNSYLVANIA,16001",1.0,0.0,0.0,19.0,40.848268299999994,40.848268299999994,2.0,0.0
1219," 147 LONG LANE,-,-,UPPER DARBY,PENNSYLVANIA,19082",1.0,0.0,0.0,45.0,39.95785363,39.95785363,2.0,0.0
1220," 147 WOODBINE DR,-,-,CRANBERRY TOWNSHIP,PENNSYLVANIA,16066",1.0,0.0,0.0,19.0,40.71811557,40.71811557,2.0,0.0
1221," 1470 CHINQUAPIN ROAD,-,-,HOLLAND,PENNSYLVANIA,18966",1.0,0.0,0.0,17.0,40.17198523,40.17198523,2.0,0.0
1222," 1470 INDIAN SPRINGS RD,UNIT 1,-,INDIANA,PENNSYLVANIA,15701",0.0,0.0,1.0,63.0,40.60643088,40.60643088,0.0,0.0
1223," 1472 PINE GLEN RD,-,-,KARTHAUS,PENNSYLVANIA,16845",1.0,0.0,0.0,27.0,41.11204779999999,41.11204779999999,2.0,0.0
1224," 1473 TANNING YARD HOLLOW ROAD,-,-,PEACH BOTTOM,PENNSYLVANIA,17563",1.0,0.0,0.0,71.0,39.78003023,39.78003023,2.0,0.0
1225," 1474 OWENS ROAD,-,-,WARREN,PENNSYLVANIA,16365",1.0,0.0,0.0,123.0,41.87952533,41.87952533,2.0,0.0
1226," 1478 SAXONBURG BOULEVARD,-,-,TARENTUM,PENNSYLVANIA,15084",1.0,0.0,0.0,3.0,40.65608029999999,40.65608029999999,2.0,0.0
1227," 1478 TARLETON PL,-,-,WARMINSTER,PENNSYLVANIA,18974",0.0,1.0,0.0,17.0,40.22873241,40.22873241,0.0,2.0
1228," 14792 SOUTHSIDE RD,-,-,MONROETON,PENNSYLVANIA,18832",1.0,0.0,0.0,15.0,41.69575695,41.69575695,2.0,0.0
1229," 148 MAGNOLIA ST,-,-,DRESHER,PENNSYLVANIA,19025",1.0,0.0,0.0,91.0,40.14644445,40.14644445,2.0,0.0
1230," 148 MANCHESTER STREET,-,-,GLEN-ROCK,PENNSYLVANIA,17327",1.0,0.0,0.0,133.0,39.78574589,39.78574589,2.0,0.0
1231," 148 MERRITT DR,-,-,BUTLER,PENNSYLVANIA,16001",1.0,0.0,0.0,19.0,40.87014355,40.87014355,2.0,0.0
1232," 148 N BONSALL AVE,-,-,GLENOLDEN,PENNSYLVANIA,19036",1.0,0.0,0.0,45.0,39.90536928,39.90536928,2.0,0.0
1233," 148 STONEHOUSE LANE,-,-,COLUMBIA,PENNSYLVANIA,17512",1.0,0.0,0.0,71.0,40.0262939,40.0262939,2.0,0.0
1234," 148 TIMBER RIDGE RD,-,-,HUMMELSTOWN,PENNSYLVANIA,17036",1.0,0.0,0.0,43.0,40.35014522,40.35014522,2.0,0.0
1235," 1482 BUCK ROAD,-,-,HOLLAND,PENNSYLVANIA,18966",1.0,0.0,0.0,17.0,40.20758871,40.20758871,2.0,0.0
1236," 1484 BETHEL ROAD,-,-,GARNET VALLEY,PENNSYLVANIA,19060",1.0,0.0,0.0,45.0,39.84644388,39.84644388,2.0,0.0
1237," 1485 FOX HOLLOW DRIVE,-,-,YARDLEY,PENNSYLVANIA,19067",1.0,0.0,0.0,17.0,40.20632467,40.20632467,2.0,0.0
1238," 1486 SAUCON MEADOW CT,-,-,BETHLEHEM,PENNSYLVANIA,18015",1.0,0.0,0.0,95.0,40.57175718,40.57175718,2.0,0.0
1239," 1487 WAYNE AVE,-,-,YORK,PENNSYLVANIA,17403",0.0,1.0,0.0,133.0,39.97370272,39.97370272,0.0,2.0
1240," 1488 RHOADES DRIVE,-,-,HUNTINGDON VALLEY,PENNSYLVANIA,19006",1.0,0.0,1.0,91.0,40.15793206,40.15793206,2.0,0.0
1241," 1489 CABBAGE CREEK ROAD,-,-,ROARING SPRING,PENNSYLVANIA,16673",1.0,0.0,0.0,13.0,40.31969301,40.31969301,2.0,0.0
1242," 149 EAST SIXTH STREET,-,-,WYOMING,PENNSYLVANIA,18644",0.0,1.0,0.0,79.0,41.3109574,41.3109574,0.0,2.0
1243," 149 WINDSOR DRIVE,-,-,PITTSBURGH,PENNSYLVANIA,15235",1.0,0.0,0.0,3.0,40.45236060000001,40.45236060000001,2.0,0.0
1244," 1491 ROCK CIRCLE DRIVE,-,-,COLUMBIA,PENNSYLVANIA,17512",1.0,0.0,0.0,71.0,40.07542876,40.07542876,2.0,0.0
1245," 1493 SCHOOLHOUSE RD,-,-,HARVEYS LAKE,PENNSYLVANIA,18618",1.0,0.0,0.0,79.0,41.35144536,41.35144536,2.0,0.0
1246," 1493 WASHINGTON AVE,-,-,WILLOW GROVE,PENNSYLVANIA,19090",0.0,0.0,1.0,91.0,40.12998032,40.12998032,0.0,0.0
1247," 1494 AUTUMN ROAD,-,-,RYDAL,PENNSYLVANIA,19046",1.0,0.0,0.0,91.0,40.10242632,40.10242632,2.0,0.0
1248," 15 BARNHILL ROAD,-,-,DENVER,PENNSYLVANIA,17517",1.0,0.0,0.0,71.0,40.23594486,40.23594486,2.0,0.0
1249," 15 BAY ST,-,-,COATESVILLE,PENNSYLVANIA,19320",1.0,0.0,0.0,29.0,39.964588899999995,39.964588899999995,2.0,0.0
